"Position (m) anti 05A 1.43R 1";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 1";"Position (m) anti 05A 1.43R 2";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 2";"Position (m) anti 05A 1.43R 3";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 3";"Position (m) anti 05A 2R 1";"Magnetic Field Strength (1X) (T) anti 05A 2R 1";"Position (m) anti 05A 2R 2";"Magnetic Field Strength (1X) (T) anti 05A 2R 2";"Position (m) anti 05A 2R 1";"Magnetic Field Strength (1X) (T) anti 05A 2R 1";"Position (m) anti 05A 2.14R 1";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 1";"Position (m) anti 05A 2.14R 2";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 2";"Position (m) anti 05A 2.14R 3";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 3";"Position (m) anti 1A 2.14R 1";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 1";"Position (m) anti 1A 2.14R 2";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 2";"Position (m) anti 1A 2.14R 3";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 3";"Position (m) anti 1A 2R 1";"Magnetic Field Strength (1X) (T) anti 1A 2R 1";"Position (m) anti 1A 2R 2";"Magnetic Field Strength (1X) (T) anti 1A 2R 2";"Position (m) anti 1A 2R 3";"Magnetic Field Strength (1X) (T) anti 1A 2R 3";"Position (m) anti 1A 1.43R 1";"Magnetic Field Strength (1X) (T) anti 1A 1.43R 1";"Position (m) anti 05A 1.43R 2";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 2";"Position (m) anti 05A 1.43R 3";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 3";"Position (m) HH 1A 1R 1";"Magnetic Field Strength (1X) (T) HH 1A 1R 1";"Position (m) HH 1A 1R 2";"Magnetic Field Strength (1X) (T) HH 1A 1R 2";"Position (m) HH 1A 1R 3";"Magnetic Field Strength (1X) (T) HH 1A 1R 3";"Position (m) HH 2A 1R 1";"Magnetic Field Strength (1X) (T) HH 2A 1R 1"
0,1560;-4,2346E-4;0,2172;-0,0015;0,2136;-0,0015;0,1563;-3,2853E-4;0,2452;-0,0018;0,2500;-0,0018;0,2188;-6,3633E-4;0,1701;-4,2284E-4;0,2887;-0,0020;0,1889;-6,1515E-4;0,2689;-0,0030;0,3541;-8,9157E-4;0,1994;-0,0014;0,1988;-0,0013;0,2306;-0,0027;0,2527;-0,0027;0,1902;-7,9577E-4;0,1803;-7,3076E-4;0,1953;-0,0052;0,2517;-0,0055;0,2208;-0,0056;0,1600;-0,0041
0,1569;-4,2994E-4;0,2197;-0,0015;0,2153;-0,0015;0,1574;-3,3614E-4;0,2468;-0,0018;0,2513;-0,0019;0,2198;-6,5270E-4;0,1712;-4,2798E-4;0,2909;-0,0020;0,1902;-6,2715E-4;0,2703;-0,0031;0,3553;-8,3218E-4;0,2005;-0,0014;0,1995;-0,0014;0,2319;-0,0028;0,2539;-0,0027;0,1913;-8,1181E-4;0,1807;-7,3760E-4;0,1963;-0,0053;0,2534;-0,0054;0,2230;-0,0056;0,1612;-0,0041
0,1578;-4,4004E-4;0,2223;-0,0015;0,2167;-0,0015;0,1584;-3,4050E-4;0,2482;-0,0018;0,2527;-0,0019;0,2209;-6,6710E-4;0,1723;-4,3374E-4;0,2930;-0,0020;0,1914;-6,4660E-4;0,2718;-0,0031;0,3565;-7,7787E-4;0,2014;-0,0014;0,2002;-0,0014;0,2331;-0,0029;0,2549;-0,0027;0,1925;-8,3133E-4;0,1812;-7,4577E-4;0,1975;-0,0053;0,2549;-0,0054;0,2252;-0,0056;0,1624;-0,0040
0,1586;-4,4597E-4;0,2249;-0,0016;0,2180;-0,0016;0,1596;-3,4190E-4;0,2496;-0,0018;0,2540;-0,0019;0,2220;-6,8142E-4;0,1733;-4,4225E-4;0,2954;-0,0020;0,1927;-6,6424E-4;0,2733;-0,0032;0,3577;-7,1955E-4;0,2023;-0,0014;0,2009;-0,0014;0,2345;-0,0029;0,2557;-0,0028;0,1936;-8,4697E-4;0,1817;-7,4823E-4;0,1987;-0,0053;0,2563;-0,0054;0,2275;-0,0056;0,1637;-0,0040
0,1594;-4,5176E-4;0,2276;-0,0016;0,2191;-0,0016;0,1609;-3,5195E-4;0,2509;-0,0019;0,2552;-0,0019;0,2231;-7,0013E-4;0,1743;-4,4352E-4;0,2976;-0,0019;0,1942;-6,8502E-4;0,2750;-0,0032;0,3588;-6,6815E-4;0,2032;-0,0015;0,2017;-0,0014;0,2359;-0,0030;0,2565;-0,0028;0,1947;-8,6517E-4;0,1823;-7,5549E-4;0,1999;-0,0053;0,2575;-0,0054;0,2298;-0,0056;0,1651;-0,0040
0,1601;-4,5920E-4;0,2303;-0,0016;0,2203;-0,0016;0,1623;-3,5715E-4;0,2522;-0,0019;0,2566;-0,0020;0,2244;-7,1549E-4;0,1752;-4,5141E-4;0,2999;-0,0019;0,1959;-7,0877E-4;0,2766;-0,0033;0,3598;-6,1653E-4;0,2041;-0,0015;0,2026;-0,0014;0,2373;-0,0030;0,2571;-0,0028;0,1958;-8,8188E-4;0,1828;-7,6455E-4;0,2012;-0,0053;0,2586;-0,0053;0,2321;-0,0056;0,1665;-0,0040
0,1607;-4,7036E-4;0,2328;-0,0017;0,2215;-0,0016;0,1638;-3,6926E-4;0,2534;-0,0019;0,2580;-0,0020;0,2257;-7,4035E-4;0,1761;-4,5239E-4;0,3024;-0,0019;0,1975;-7,3508E-4;0,2782;-0,0033;0,3608;-5,7176E-4;0,2050;-0,0015;0,2036;-0,0015;0,2387;-0,0031;0,2576;-0,0028;0,1969;-9,0099E-4;0,1835;-7,7392E-4;0,2025;-0,0054;0,2595;-0,0053;0,2344;-0,0056;0,1680;-0,0039
0,1615;-4,7503E-4;0,2354;-0,0017;0,2227;-0,0016;0,1656;-3,7713E-4;0,2547;-0,0019;0,2594;-0,0020;0,2271;-7,5843E-4;0,1770;-4,6188E-4;0,3048;-0,0018;0,1992;-7,6014E-4;0,2800;-0,0034;0,3619;-5,1839E-4;0,2060;-0,0015;0,2046;-0,0015;0,2403;-0,0032;0,2581;-0,0028;0,1979;-9,1344E-4;0,1842;-7,8465E-4;0,2040;-0,0054;0,2604;-0,0053;0,2365;-0,0056;0,1695;-0,0039
0,1623;-4,8318E-4;0,2377;-0,0017;0,2242;-0,0016;0,1673;-3,8851E-4;0,2561;-0,0019;0,2610;-0,0020;0,2285;-7,8521E-4;0,1778;-4,6427E-4;0,3072;-0,0018;0,2009;-7,8719E-4;0,2816;-0,0034;0,3629;-4,6739E-4;0,2071;-0,0016;0,2057;-0,0015;0,2419;-0,0032;0,2584;-0,0029;0,1989;-9,3109E-4;0,1849;-7,9464E-4;0,2054;-0,0054;0,2611;-0,0053;0,2385;-0,0056;0,1711;-0,0039
0,1631;-4,9454E-4;0,2398;-0,0017;0,2258;-0,0017;0,1691;-3,9759E-4;0,2575;-0,0020;0,2626;-0,0020;0,2299;-8,0631E-4;0,1786;-4,7059E-4;0,3097;-0,0017;0,2025;-8,1424E-4;0,2833;-0,0034;0,3640;-4,1411E-4;0,2082;-0,0016;0,2068;-0,0016;0,2437;-0,0033;0,2588;-0,0029;0,1998;-9,5156E-4;0,1858;-8,0644E-4;0,2069;-0,0054;0,2617;-0,0052;0,2403;-0,0056;0,1728;-0,0038
0,1642;-5,0412E-4;0,2418;-0,0017;0,2276;-0,0017;0,1710;-4,1191E-4;0,2590;-0,0020;0,2642;-0,0020;0,2314;-8,3036E-4;0,1796;-4,7588E-4;0,3121;-0,0016;0,2040;-8,3603E-4;0,2850;-0,0034;0,3650;-3,5825E-4;0,2093;-0,0017;0,2079;-0,0016;0,2455;-0,0034;0,2592;-0,0029;0,2009;-9,6815E-4;0,1867;-8,1545E-4;0,2085;-0,0054;0,2624;-0,0052;0,2419;-0,0056;0,1746;-0,0038
0,1654;-5,1698E-4;0,2436;-0,0016;0,2296;-0,0017;0,1728;-4,2307E-4;0,2605;-0,0020;0,2658;-0,0021;0,2328;-8,5163E-4;0,1805;-4,8175E-4;0,3144;-0,0016;0,2054;-8,6815E-4;0,2868;-0,0035;0,3661;-3,0814E-4;0,2106;-0,0017;0,2090;-0,0016;0,2474;-0,0034;0,2596;-0,0029;0,2018;-9,8513E-4;0,1877;-8,3150E-4;0,2100;-0,0054;0,2631;-0,0052;0,2432;-0,0056;0,1763;-0,0037
0,1669;-5,3456E-4;0,2450;-0,0016;0,2315;-0,0017;0,1747;-4,3796E-4;0,2621;-0,0020;0,2675;-0,0021;0,2343;-8,8098E-4;0,1813;-4,8561E-4;0,3168;-0,0015;0,2069;-8,9210E-4;0,2886;-0,0035;0,3673;-2,5218E-4;0,2118;-0,0017;0,2102;-0,0017;0,2493;-0,0035;0,2600;-0,0029;0,2028;-0,0010;0,1887;-8,4625E-4;0,2117;-0,0054;0,2638;-0,0052;0,2442;-0,0056;0,1781;-0,0037
0,1686;-5,5464E-4;0,2463;-0,0016;0,2334;-0,0017;0,1766;-4,5053E-4;0,2636;-0,0020;0,2692;-0,0021;0,2358;-9,0854E-4;0,1824;-4,9120E-4;0,3190;-0,0015;0,2083;-9,1930E-4;0,2904;-0,0035;0,3686;-1,9074E-4;0,2131;-0,0018;0,2114;-0,0017;0,2513;-0,0035;0,2606;-0,0029;0,2038;-0,0010;0,1898;-8,6407E-4;0,2134;-0,0054;0,2646;-0,0051;0,2450;-0,0055;0,1798;-0,0036
0,1704;-5,7958E-4;0,2477;-0,0016;0,2351;-0,0017;0,1785;-4,6380E-4;0,2650;-0,0020;0,2708;-0,0021;0,2372;-9,3183E-4;0,1834;-4,9916E-4;0,3212;-0,0014;0,2098;-9,5144E-4;0,2922;-0,0035;0,3700;-1,2646E-4;0,2143;-0,0018;0,2125;-0,0017;0,2532;-0,0036;0,2612;-0,0029;0,2049;-0,0010;0,1908;-8,7921E-4;0,2151;-0,0054;0,2654;-0,0051;0,2458;-0,0055;0,1816;-0,0036
0,1723;-6,0499E-4;0,2489;-0,0016;0,2366;-0,0017;0,1806;-4,8275E-4;0,2664;-0,0020;0,2723;-0,0021;0,2386;-9,5984E-4;0,1845;-5,0417E-4;0,3234;-0,0013;0,2113;-9,8138E-4;0,2943;-0,0035;0,3713;-6,1545E-5;0,2155;-0,0019;0,2137;-0,0018;0,2551;-0,0036;0,2620;-0,0029;0,2060;-0,0011;0,1918;-8,9753E-4;0,2170;-0,0054;0,2662;-0,0051;0,2466;-0,0055;0,1833;-0,0035
0,1743;-6,3141E-4;0,2503;-0,0016;0,2380;-0,0017;0,1828;-4,9690E-4;0,2676;-0,0020;0,2739;-0,0021;0,2400;-9,8834E-4;0,1858;-5,1295E-4;0,3255;-0,0013;0,2128;-0,0010;0,2964;-0,0035;0,3728;8,8770E-6;0,2167;-0,0019;0,2149;-0,0018;0,2570;-0,0037;0,2627;-0,0030;0,2071;-0,0011;0,1929;-9,1463E-4;0,2188;-0,0054;0,2671;-0,0051;0,2473;-0,0055;0,1850;-0,0035
0,1764;-6,6275E-4;0,2517;-0,0015;0,2392;-0,0017;0,1851;-5,1839E-4;0,2688;-0,0020;0,2754;-0,0021;0,2414;-0,0010;0,1870;-5,2087E-4;0,3276;-0,0012;0,2142;-0,0010;0,2985;-0,0034;0,3742;7,3367E-5;0,2179;-0,0020;0,2160;-0,0019;0,2588;-0,0037;0,2635;-0,0030;0,2082;-0,0011;0,1939;-9,2911E-4;0,2206;-0,0054;0,2682;-0,0050;0,2479;-0,0055;0,1867;-0,0034
0,1786;-6,9305E-4;0,2533;-0,0015;0,2401;-0,0017;0,1874;-5,3650E-4;0,2699;-0,0020;0,2768;-0,0020;0,2427;-0,0010;0,1883;-5,3163E-4;0,3297;-0,0012;0,2156;-0,0011;0,3006;-0,0034;0,3757;1,4667E-4;0,2191;-0,0020;0,2170;-0,0019;0,2606;-0,0037;0,2643;-0,0030;0,2094;-0,0011;0,1949;-9,4786E-4;0,2226;-0,0054;0,2693;-0,0050;0,2487;-0,0055;0,1883;-0,0034
0,1809;-7,3034E-4;0,2550;-0,0015;0,2409;-0,0017;0,1897;-5,5973E-4;0,2710;-0,0020;0,2780;-0,0020;0,2440;-0,0011;0,1899;-5,4577E-4;0,3316;-0,0011;0,2170;-0,0011;0,3027;-0,0033;0,3773;2,2877E-4;0,2202;-0,0020;0,2181;-0,0019;0,2624;-0,0037;0,2651;-0,0030;0,2107;-0,0012;0,1959;-9,6527E-4;0,2245;-0,0054;0,2706;-0,0049;0,2494;-0,0055;0,1897;-0,0033
0,1831;-7,6268E-4;0,2568;-0,0014;0,2414;-0,0017;0,1920;-5,8718E-4;0,2721;-0,0020;0,2792;-0,0020;0,2453;-0,0011;0,1916;-5,5563E-4;0,3331;-0,0011;0,2184;-0,0011;0,3046;-0,0033;0,3790;3,0783E-4;0,2214;-0,0021;0,2190;-0,0020;0,2641;-0,0037;0,2660;-0,0030;0,2119;-0,0012;0,1969;-9,8142E-4;0,2264;-0,0054;0,2720;-0,0048;0,2502;-0,0055;0,1910;-0,0033
0,1854;-8,0227E-4;0,2586;-0,0014;0,2419;-0,0016;0,1942;-6,0638E-4;0,2732;-0,0020;0,2803;-0,0020;0,2464;-0,0011;0,1934;-5,7416E-4;0,3343;-0,0010;0,2199;-0,0012;0,3065;-0,0032;0,3808;3,9594E-4;0,2224;-0,0021;0,2199;-0,0020;0,2657;-0,0037;0,2669;-0,0030;0,2131;-0,0012;0,1978;-9,9817E-4;0,2282;-0,0054;0,2735;-0,0048;0,2510;-0,0055;0,1921;-0,0032
0,1876;-8,3978E-4;0,2604;-0,0014;0,2424;-0,0016;0,1964;-6,3554E-4;0,2743;-0,0020;0,2813;-0,0020;0,2475;-0,0011;0,1955;-5,8990E-4;0,3352;-0,0010;0,2215;-0,0012;0,3083;-0,0032;0,3826;4,8295E-4;0,2234;-0,0022;0,2208;-0,0020;0,2673;-0,0037;0,2679;-0,0030;0,2143;-0,0013;0,1988;-0,0010;0,2301;-0,0054;0,2751;-0,0047;0,2518;-0,0054;0,1932;-0,0032
0,1897;-8,7738E-4;0,2621;-0,0013;0,2429;-0,0016;0,1985;-6,5638E-4;0,2754;-0,0020;0,2822;-0,0020;0,2486;-0,0012;0,1976;-6,0899E-4;0,3358;-9,9234E-4;0,2232;-0,0013;0,3104;-0,0031;0,3846;5,7874E-4;0,2244;-0,0022;0,2217;-0,0021;0,2688;-0,0037;0,2689;-0,0030;0,2156;-0,0013;0,1996;-0,0010;0,2318;-0,0054;0,2769;-0,0046;0,2526;-0,0054;0,1941;-0,0032
0,1917;-9,1551E-4;0,2638;-0,0012;0,2436;-0,0016;0,2006;-6,8303E-4;0,2765;-0,0020;0,2831;-0,0020;0,2495;-0,0012;0,1997;-6,3017E-4;0,3361;-9,8048E-4;0,2249;-0,0013;0,3127;-0,0030;0,3865;6,7324E-4;0,2253;-0,0022;0,2226;-0,0021;0,2701;-0,0037;0,2700;-0,0031;0,2169;-0,0013;0,2005;-0,0010;0,2336;-0,0054;0,2788;-0,0045;0,2536;-0,0054;0,1949;-0,0032
0,1937;-9,5172E-4;0,2654;-0,0012;0,2443;-0,0016;0,2025;-7,0932E-4;0,2777;-0,0020;0,2840;-0,0020;0,2503;-0,0012;0,2019;-6,5117E-4;0,3362;-9,7871E-4;0,2268;-0,0014;0,3151;-0,0029;0,3885;7,7455E-4;0,2262;-0,0023;0,2234;-0,0021;0,2713;-0,0037;0,2711;-0,0031;0,2182;-0,0014;0,2013;-0,0011;0,2353;-0,0054;0,2808;-0,0044;0,2548;-0,0054;0,1958;-0,0032
0,1956;-9,9106E-4;0,2672;-0,0011;0,2452;-0,0016;0,2043;-7,3224E-4;0,2788;-0,0020;0,2849;-0,0020;0,2510;-0,0012;0,2043;-6,7776E-4;0,3362;-9,7615E-4;0,2287;-0,0014;0,3176;-0,0028;0,3906;8,7947E-4;0,2271;-0,0023;0,2244;-0,0022;0,2724;-0,0037;0,2722;-0,0031;0,2196;-0,0014;0,2022;-0,0011;0,2370;-0,0054;0,2828;-0,0043;0,2560;-0,0054;0,1966;-0,0031
0,1974;-0,0010;0,2688;-0,0011;0,2461;-0,0016;0,2059;-7,5543E-4;0,2800;-0,0020;0,2860;-0,0019;0,2516;-0,0012;0,2065;-7,0083E-4;0,3362;-9,7865E-4;0,2305;-0,0015;0,3202;-0,0027;0,3927;9,8384E-4;0,2279;-0,0024;0,2254;-0,0022;0,2735;-0,0037;0,2734;-0,0031;0,2212;-0,0014;0,2031;-0,0011;0,2386;-0,0054;0,2848;-0,0042;0,2575;-0,0053;0,1974;-0,0031
0,1991;-0,0011;0,2705;-0,0010;0,2471;-0,0016;0,2074;-7,7959E-4;0,2811;-0,0020;0,2869;-0,0019;0,2521;-0,0012;0,2088;-7,2640E-4;0,3363;-9,7624E-4;0,2324;-0,0015;0,3228;-0,0025;0,3949;0,0011;0,2288;-0,0024;0,2264;-0,0023;0,2744;-0,0037;0,2745;-0,0031;0,2227;-0,0015;0,2040;-0,0011;0,2401;-0,0054;0,2866;-0,0041;0,2590;-0,0053;0,1983;-0,0031
0,2007;-0,0011;0,2722;-9,5879E-4;0,2482;-0,0016;0,2087;-7,9646E-4;0,2821;-0,0019;0,2879;-0,0019;0,2526;-0,0013;0,2109;-7,5243E-4;0,3363;-9,7582E-4;0,2342;-0,0016;0,3255;-0,0024;0,3971;0,0012;0,2296;-0,0024;0,2275;-0,0023;0,2753;-0,0036;0,2756;-0,0031;0,2244;-0,0015;0,2048;-0,0011;0,2415;-0,0054;0,2884;-0,0040;0,2608;-0,0052;0,1992;-0,0031
0,2022;-0,0011;0,2739;-9,0110E-4;0,2493;-0,0015;0,2098;-8,1371E-4;0,2832;-0,0019;0,2888;-0,0019;0,2531;-0,0013;0,2128;-7,7473E-4;0,3365;-9,7335E-4;0,2359;-0,0017;0,3283;-0,0023;0,3995;0,0013;0,2306;-0,0025;0,2286;-0,0024;0,2760;-0,0036;0,2768;-0,0031;0,2260;-0,0016;0,2058;-0,0012;0,2428;-0,0054;0,2899;-0,0039;0,2626;-0,0051;0,2001;-0,0031
0,2035;-0,0011;0,2757;-8,3753E-4;0,2505;-0,0015;0,2108;-8,3070E-4;0,2842;-0,0019;0,2898;-0,0019;0,2536;-0,0013;0,2145;-7,9983E-4;0,3370;-9,6054E-4;0,2375;-0,0017;0,3311;-0,0021;0,4020;0,0015;0,2316;-0,0025;0,2297;-0,0024;0,2767;-0,0036;0,2779;-0,0030;0,2276;-0,0016;0,2066;-0,0012;0,2439;-0,0054;0,2913;-0,0038;0,2645;-0,0051;0,2011;-0,0030
0,2047;-0,0012;0,2776;-7,6520E-4;0,2517;-0,0015;0,2116;-8,4319E-4;0,2853;-0,0019;0,2908;-0,0019;0,2541;-0,0013;0,2162;-8,2094E-4;0,3377;-9,4198E-4;0,2391;-0,0018;0,3337;-0,0020;0,4046;0,0016;0,2326;-0,0026;0,2308;-0,0025;0,2773;-0,0036;0,2790;-0,0030;0,2293;-0,0017;0,2075;-0,0012;0,2449;-0,0054;0,2926;-0,0037;0,2666;-0,0050;0,2020;-0,0030
0,2058;-0,0012;0,2797;-6,8568E-4;0,2528;-0,0015;0,2124;-8,5415E-4;0,2864;-0,0019;0,2918;-0,0018;0,2547;-0,0013;0,2176;-8,4463E-4;0,3386;-9,1717E-4;0,2405;-0,0018;0,3361;-0,0018;0,4072;0,0017;0,2338;-0,0026;0,2320;-0,0025;0,2779;-0,0036;0,2800;-0,0030;0,2309;-0,0017;0,2084;-0,0012;0,2458;-0,0054;0,2938;-0,0037;0,2687;-0,0049;0,2028;-0,0030
0,2068;-0,0012;0,2819;-6,0028E-4;0,2539;-0,0014;0,2133;-8,7031E-4;0,2874;-0,0018;0,2928;-0,0018;0,2552;-0,0013;0,2191;-8,6776E-4;0,3396;-8,9349E-4;0,2420;-0,0019;0,3384;-0,0017;0,4098;0,0019;0,2350;-0,0027;0,2332;-0,0026;0,2786;-0,0036;0,2811;-0,0030;0,2326;-0,0018;0,2093;-0,0012;0,2467;-0,0054;0,2949;-0,0036;0,2708;-0,0048;0,2035;-0,0030
0,2079;-0,0012;0,2844;-5,0498E-4;0,2548;-0,0014;0,2141;-8,8196E-4;0,2885;-0,0018;0,2936;-0,0018;0,2559;-0,0013;0,2205;-8,9123E-4;0,3406;-8,6651E-4;0,2434;-0,0019;0,3406;-0,0016;0,4123;0,0020;0,2363;-0,0027;0,2345;-0,0026;0,2792;-0,0036;0,2821;-0,0030;0,2342;-0,0018;0,2103;-0,0013;0,2475;-0,0053;0,2959;-0,0035;0,2728;-0,0047;0,2043;-0,0030
0,2088;-0,0013;0,2869;-4,0926E-4;0,2556;-0,0014;0,2150;-8,9566E-4;0,2897;-0,0018;0,2943;-0,0018;0,2565;-0,0013;0,2220;-9,1406E-4;0,3416;-8,4184E-4;0,2448;-0,0020;0,3426;-0,0015;0,4147;0,0021;0,2377;-0,0028;0,2357;-0,0027;0,2799;-0,0035;0,2831;-0,0030;0,2359;-0,0019;0,2113;-0,0013;0,2483;-0,0053;0,2967;-0,0035;0,2748;-0,0046;0,2050;-0,0030
0,2097;-0,0013;0,2893;-3,1457E-4;0,2564;-0,0014;0,2160;-9,1373E-4;0,2908;-0,0018;0,2948;-0,0018;0,2573;-0,0014;0,2236;-9,3768E-4;0,3425;-8,1134E-4;0,2461;-0,0020;0,3446;-0,0014;0,4169;0,0022;0,2391;-0,0029;0,2371;-0,0027;0,2807;-0,0035;0,2840;-0,0029;0,2377;-0,0020;0,2124;-0,0013;0,2491;-0,0053;0,2975;-0,0034;0,2767;-0,0045;0,2055;-0,0030
0,2107;-0,0013;0,2917;-2,1552E-4;0,2570;-0,0013;0,2170;-9,3337E-4;0,2919;-0,0018;0,2954;-0,0018;0,2581;-0,0014;0,2253;-9,6769E-4;0,3435;-7,8567E-4;0,2472;-0,0021;0,3464;-0,0013;0,4189;0,0023;0,2406;-0,0029;0,2385;-0,0028;0,2816;-0,0035;0,2849;-0,0029;0,2396;-0,0020;0,2135;-0,0013;0,2497;-0,0053;0,2983;-0,0034;0,2784;-0,0044;0,2061;-0,0030
0,2117;-0,0013;0,2940;-1,1534E-4;0,2576;-0,0013;0,2181;-9,4956E-4;0,2931;-0,0017;0,2960;-0,0018;0,2589;-0,0014;0,2269;-9,9872E-4;0,3445;-7,6017E-4;0,2482;-0,0021;0,3480;-0,0012;0,4206;0,0024;0,2421;-0,0030;0,2400;-0,0029;0,2825;-0,0035;0,2858;-0,0029;0,2416;-0,0021;0,2147;-0,0014;0,2504;-0,0053;0,2992;-0,0033;0,2800;-0,0043;0,2067;-0,0029
0,2128;-0,0013;0,2962;-2,3667E-5;0,2582;-0,0013;0,2192;-9,7386E-4;0,2943;-0,0017;0,2969;-0,0017;0,2598;-0,0014;0,2286;-0,0010;0,3455;-7,3149E-4;0,2490;-0,0021;0,3496;-0,0011;0,4221;0,0025;0,2436;-0,0030;0,2415;-0,0029;0,2836;-0,0034;0,2867;-0,0029;0,2437;-0,0022;0,2160;-0,0014;0,2511;-0,0053;0,3003;-0,0033;0,2814;-0,0042;0,2074;-0,0029
0,2138;-0,0014;0,2983;6,1880E-5;0,2587;-0,0013;0,2204;-9,9396E-4;0,2954;-0,0017;0,2980;-0,0017;0,2606;-0,0014;0,2303;-0,0011;0,3465;-7,0678E-4;0,2496;-0,0022;0,3510;-0,0011;0,4234;0,0025;0,2450;-0,0031;0,2429;-0,0030;0,2847;-0,0034;0,2876;-0,0028;0,2458;-0,0023;0,2174;-0,0014;0,2517;-0,0053;0,3016;-0,0032;0,2827;-0,0042;0,2082;-0,0029
0,2149;-0,0014;0,3003;1,4470E-4;0,2594;-0,0013;0,2216;-0,0010;0,2967;-0,0017;0,2993;-0,0017;0,2615;-0,0014;0,2320;-0,0011;0,3475;-6,7755E-4;0,2502;-0,0022;0,3524;-0,0010;0,4245;0,0026;0,2466;-0,0032;0,2444;-0,0030;0,2859;-0,0033;0,2885;-0,0028;0,2480;-0,0024;0,2189;-0,0015;0,2524;-0,0053;0,3031;-0,0031;0,2839;-0,0041;0,2092;-0,0029
0,2159;-0,0014;0,3022;2,2805E-4;0,2603;-0,0013;0,2228;-0,0010;0,2980;-0,0016;0,3008;-0,0016;0,2622;-0,0015;0,2337;-0,0011;0,3486;-6,5383E-4;0,2507;-0,0022;0,3539;-9,3926E-4;0,4254;0,0026;0,2482;-0,0032;0,2459;-0,0031;0,2871;-0,0033;0,2894;-0,0028;0,2502;-0,0024;0,2205;-0,0015;0,2531;-0,0052;0,3047;-0,0030;0,2850;-0,0040;0,2101;-0,0029
0,2169;-0,0014;0,3042;3,0346E-4;0,2612;-0,0012;0,2240;-0,0011;0,2993;-0,0016;0,3023;-0,0016;0,2629;-0,0015;0,2353;-0,0012;0,3497;-6,2405E-4;0,2512;-0,0022;0,3555;-8,6715E-4;0,4262;0,0027;0,2500;-0,0033;0,2473;-0,0032;0,2884;-0,0032;0,2904;-0,0027;0,2524;-0,0025;0,2221;-0,0016;0,2538;-0,0052;0,3066;-0,0029;0,2860;-0,0040;0,2112;-0,0029
0,2179;-0,0014;0,3062;3,8175E-4;0,2623;-0,0012;0,2252;-0,0011;0,3006;-0,0016;0,3038;-0,0016;0,2637;-0,0015;0,2369;-0,0012;0,3508;-5,9472E-4;0,2518;-0,0023;0,3570;-7,9433E-4;0,4269;0,0027;0,2518;-0,0033;0,2488;-0,0032;0,2898;-0,0032;0,2914;-0,0027;0,2547;-0,0026;0,2237;-0,0016;0,2545;-0,0052;0,3084;-0,0029;0,2870;-0,0039;0,2124;-0,0029
0,2189;-0,0014;0,3082;4,6214E-4;0,2634;-0,0012;0,2264;-0,0011;0,3019;-0,0015;0,3053;-0,0015;0,2644;-0,0015;0,2385;-0,0012;0,3520;-5,6765E-4;0,2525;-0,0023;0,3584;-7,2395E-4;0,4275;0,0027;0,2538;-0,0034;0,2503;-0,0033;0,2912;-0,0031;0,2925;-0,0026;0,2569;-0,0027;0,2254;-0,0017;0,2554;-0,0052;0,3104;-0,0028;0,2879;-0,0038;0,2135;-0,0029
0,2199;-0,0015;0,3102;5,4108E-4;0,2647;-0,0011;0,2274;-0,0011;0,3031;-0,0015;0,3068;-0,0015;0,2651;-0,0015;0,2400;-0,0012;0,3531;-5,4264E-4;0,2534;-0,0023;0,3598;-6,6086E-4;0,4281;0,0027;0,2559;-0,0035;0,2520;-0,0033;0,2925;-0,0031;0,2937;-0,0026;0,2590;-0,0027;0,2271;-0,0017;0,2562;-0,0052;0,3123;-0,0027;0,2887;-0,0038;0,2147;-0,0029
